"propertyId","crawledAt","urlPart"
"56681","1759690835","56681/1759690835.json"
"56681","1759697218","56681/1759697218.json"
"56681","1759700114","56681/1759700114.json"
"56681","1759702897","56681/1759702897.json"
"56681","1759720679","56681/1759720679.json"
