"propertyId","crawledAt","urlPart"
"54445","1759690889","54445/1759690889.json"
"54445","1759697354","54445/1759697354.json"
"54445","1759700232","54445/1759700232.json"
"54445","1759702932","54445/1759702932.json"
"54445","1759720724","54445/1759720724.json"
"54445","1759725972","54445/1759725972.json"
