"propertyId","crawledAt","urlPart"
"50418","1759691587","50418/1759691587.json"
"50418","1759698110","50418/1759698110.json"
"50418","1759700904","50418/1759700904.json"
"50418","1759703146","50418/1759703146.json"
"50418","1759720961","50418/1759720961.json"
