"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt","urlPart"
"941614","791625","2025-10-06","46.80","NZD","1759690179","265153/2025-10-06/1759690179.json"
"941611","791622","2025-10-06","48.60","NZD","1759690179","265153/2025-10-06/1759690179.json"
"941614","791625","2025-10-07","46.80","NZD","1759690179","265153/2025-10-07/1759690179.json"
"941611","791622","2025-10-07","48.60","NZD","1759690179","265153/2025-10-07/1759690179.json"
"941614","791625","2025-10-08","46.80","NZD","1759690179","265153/2025-10-08/1759690179.json"
"941611","791622","2025-10-08","48.60","NZD","1759690179","265153/2025-10-08/1759690179.json"
"941614","791625","2025-10-09","46.80","NZD","1759690179","265153/2025-10-09/1759690179.json"
"941611","791622","2025-10-09","48.60","NZD","1759690179","265153/2025-10-09/1759690179.json"
"941614","791625","2025-10-10","46.80","NZD","1759690179","265153/2025-10-10/1759690179.json"
"941611","791622","2025-10-10","48.60","NZD","1759690179","265153/2025-10-10/1759690179.json"
"941614","791625","2025-10-11","46.80","NZD","1759690179","265153/2025-10-11/1759690179.json"
"941611","791622","2025-10-11","48.60","NZD","1759690179","265153/2025-10-11/1759690179.json"
"941614","791625","2025-10-12","46.80","NZD","1759690179","265153/2025-10-12/1759690179.json"
"941611","791622","2025-10-12","48.60","NZD","1759690179","265153/2025-10-12/1759690179.json"
"941614","791625","2025-10-13","46.80","NZD","1759690179","265153/2025-10-13/1759690179.json"
"941611","791622","2025-10-13","48.60","NZD","1759690179","265153/2025-10-13/1759690179.json"
"941614","791625","2025-10-14","46.80","NZD","1759690179","265153/2025-10-14/1759690179.json"
"941611","791622","2025-10-14","48.60","NZD","1759690179","265153/2025-10-14/1759690179.json"
"941614","791625","2025-10-15","46.80","NZD","1759690179","265153/2025-10-15/1759690179.json"
"941611","791622","2025-10-15","48.60","NZD","1759690179","265153/2025-10-15/1759690179.json"
"941614","791625","2025-10-16","46.80","NZD","1759690179","265153/2025-10-16/1759690179.json"
"941611","791622","2025-10-16","48.60","NZD","1759690179","265153/2025-10-16/1759690179.json"
"941614","791625","2025-10-17","46.80","NZD","1759690179","265153/2025-10-17/1759690179.json"
"941611","791622","2025-10-17","48.60","NZD","1759690179","265153/2025-10-17/1759690179.json"
"941614","791625","2025-10-18","46.80","NZD","1759690179","265153/2025-10-18/1759690179.json"
"941611","791622","2025-10-18","48.60","NZD","1759690179","265153/2025-10-18/1759690179.json"
"941614","791625","2025-10-19","46.80","NZD","1759690179","265153/2025-10-19/1759690179.json"
"941611","791622","2025-10-19","48.60","NZD","1759690179","265153/2025-10-19/1759690179.json"
"941614","791625","2025-10-20","46.80","NZD","1759690179","265153/2025-10-20/1759690179.json"
"941611","791622","2025-10-20","48.60","NZD","1759690179","265153/2025-10-20/1759690179.json"
"941614","791625","2025-10-21","46.80","NZD","1759690179","265153/2025-10-21/1759690179.json"
"941611","791622","2025-10-21","48.60","NZD","1759690179","265153/2025-10-21/1759690179.json"
"941614","791625","2025-10-22","46.80","NZD","1759690179","265153/2025-10-22/1759690179.json"
"941611","791622","2025-10-22","48.60","NZD","1759690179","265153/2025-10-22/1759690179.json"
"941614","791625","2025-10-23","46.80","NZD","1759690179","265153/2025-10-23/1759690179.json"
"941611","791622","2025-10-23","48.60","NZD","1759690179","265153/2025-10-23/1759690179.json"
"941614","791625","2025-10-24","50.40","NZD","1759690179","265153/2025-10-24/1759690179.json"
"941611","791622","2025-10-24","53.10","NZD","1759690179","265153/2025-10-24/1759690179.json"
"941614","791625","2025-10-25","50.40","NZD","1759690179","265153/2025-10-25/1759690179.json"
"941611","791622","2025-10-25","53.10","NZD","1759690179","265153/2025-10-25/1759690179.json"
"941614","791625","2025-10-26","50.40","NZD","1759690179","265153/2025-10-26/1759690179.json"
"941611","791622","2025-10-26","53.10","NZD","1759690179","265153/2025-10-26/1759690179.json"
"941614","791625","2025-10-27","50.40","NZD","1759690179","265153/2025-10-27/1759690179.json"
