"propertyId","crawledAt","urlPart"
"63800","1759689921","63800/1759689921.json"
"63800","1759696285","63800/1759696285.json"
"63800","1759699294","63800/1759699294.json"
"63800","1759702656","63800/1759702656.json"
"63800","1759720374","63800/1759720374.json"
"63800","1759725641","63800/1759725641.json"
