"propertyId","crawledAt","urlPart"
"35455","1759691069","35455/1759691069.json"
"35455","1759697545","35455/1759697545.json"
"35455","1759700414","35455/1759700414.json"
"35455","1759702989","35455/1759702989.json"
"35455","1759720789","35455/1759720789.json"
"35455","1759726039","35455/1759726039.json"
