"propertyId","crawledAt","urlPart"
"78498","1759690627","78498/1759690627.json"
"78498","1759697065","78498/1759697065.json"
"78498","1759699974","78498/1759699974.json"
"78498","1759702857","78498/1759702857.json"
"78498","1759720633","78498/1759720633.json"
"78498","1759725883","78498/1759725883.json"
