"propertyId","crawledAt","urlPart"
"33542","1759689894","33542/1759689894.json"
"33542","1759696252","33542/1759696252.json"
"33542","1759699266","33542/1759699266.json"
"33542","1759702647","33542/1759702647.json"
"33542","1759720365","33542/1759720365.json"
"33542","1759725630","33542/1759725630.json"
"33542","1759740569","33542/1759740569.json"
