"propertyId","crawledAt","urlPart"
"29055","1759691520","29055/1759691520.json"
"29055","1759698038","29055/1759698038.json"
"29055","1759700838","29055/1759700838.json"
"29055","1759703119","29055/1759703119.json"
"29055","1759720924","29055/1759720924.json"
