"propertyId","crawledAt","urlPart"
"271413","1759691913","271413/1759691913.json"
"271413","1759698477","271413/1759698477.json"
"271413","1759701217","271413/1759701217.json"
"271413","1759703241","271413/1759703241.json"
"271413","1759721061","271413/1759721061.json"
"271413","1759726324","271413/1759726324.json"
"271413","1759741316","271413/1759741316.json"
