"propertyId","crawledAt","urlPart"
"85977","1759691614","85977/1759691614.json"
"85977","1759698140","85977/1759698140.json"
"85977","1759700928","85977/1759700928.json"
"85977","1759703150","85977/1759703150.json"
"85977","1759720965","85977/1759720965.json"
"85977","1759726223","85977/1759726223.json"
