"propertyId","crawledAt","urlPart"
"44815","1759690932","44815/1759690932.json"
"44815","1759697397","44815/1759697397.json"
"44815","1759700271","44815/1759700271.json"
"44815","1759702943","44815/1759702943.json"
"44815","1759720737","44815/1759720737.json"
"44815","1759725987","44815/1759725987.json"
"44815","1759740942","44815/1759740942.json"
