"propertyId","crawledAt","urlPart"
"291804","1759690301","291804/1759690301.json"
"291804","1759696706","291804/1759696706.json"
"291804","1759699663","291804/1759699663.json"
"291804","1759702762","291804/1759702762.json"
"291804","1759720498","291804/1759720498.json"
"291804","1759725763","291804/1759725763.json"
"291804","1759740716","291804/1759740716.json"
