"propertyId","crawledAt","urlPart"
"70531","1759690274","70531/1759690274.json"
"70531","1759696673","70531/1759696673.json"
"70531","1759699634","70531/1759699634.json"
"70531","1759702759","70531/1759702759.json"
"70531","1759720493","70531/1759720493.json"
"70531","1759725759","70531/1759725759.json"
