"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt","urlPart"
"585190","235672","2025-10-06","35.00","NZD","1759691249","282953/2025-10-06/1759691249.json"
"585190","235672","2025-10-07","35.00","NZD","1759691249","282953/2025-10-07/1759691249.json"
"585190","235672","2025-10-08","35.00","NZD","1759691249","282953/2025-10-08/1759691249.json"
"585190","235672","2025-10-09","35.00","NZD","1759691249","282953/2025-10-09/1759691249.json"
"585190","235672","2025-10-10","35.00","NZD","1759691249","282953/2025-10-10/1759691249.json"
"585190","235672","2025-10-11","35.00","NZD","1759691249","282953/2025-10-11/1759691249.json"
"585190","235672","2025-10-12","35.00","NZD","1759691249","282953/2025-10-12/1759691249.json"
"585190","235672","2025-10-13","35.00","NZD","1759691249","282953/2025-10-13/1759691249.json"
"585190","235672","2025-10-14","35.00","NZD","1759691249","282953/2025-10-14/1759691249.json"
"585190","235672","2025-10-15","35.00","NZD","1759691249","282953/2025-10-15/1759691249.json"
"585190","235672","2025-10-16","35.00","NZD","1759691249","282953/2025-10-16/1759691249.json"
"585190","235672","2025-10-17","35.00","NZD","1759691249","282953/2025-10-17/1759691249.json"
"585190","235672","2025-10-18","35.00","NZD","1759691249","282953/2025-10-18/1759691249.json"
"585190","235672","2025-10-19","35.00","NZD","1759691249","282953/2025-10-19/1759691249.json"
"585190","235672","2025-10-20","35.00","NZD","1759691249","282953/2025-10-20/1759691249.json"
"585190","235672","2025-10-21","35.00","NZD","1759691249","282953/2025-10-21/1759691249.json"
"585190","235672","2025-10-22","35.00","NZD","1759691249","282953/2025-10-22/1759691249.json"
"585190","235672","2025-10-23","35.00","NZD","1759691249","282953/2025-10-23/1759691249.json"
"585190","235672","2025-10-24","35.00","NZD","1759691249","282953/2025-10-24/1759691249.json"
"585190","235672","2025-10-25","35.00","NZD","1759691249","282953/2025-10-25/1759691249.json"
"585190","235672","2025-10-26","35.00","NZD","1759691249","282953/2025-10-26/1759691249.json"
"585190","235672","2025-10-27","35.00","NZD","1759691249","282953/2025-10-27/1759691249.json"
"585190","235672","2025-10-28","35.00","NZD","1759691249","282953/2025-10-28/1759691249.json"
"585190","235672","2025-10-29","35.00","NZD","1759691249","282953/2025-10-29/1759691249.json"
"585190","235672","2025-10-30","35.00","NZD","1759691249","282953/2025-10-30/1759691249.json"
"585190","235672","2025-10-31","35.00","NZD","1759691249","282953/2025-10-31/1759691249.json"
"585190","235672","2025-11-01","35.00","NZD","1759691249","282953/2025-11-01/1759691249.json"
"585190","235672","2025-11-02","35.00","NZD","1759691249","282953/2025-11-02/1759691249.json"
"585190","235672","2025-11-03","35.00","NZD","1759691249","282953/2025-11-03/1759691249.json"
"585190","235672","2025-11-04","35.00","NZD","1759691249","282953/2025-11-04/1759691249.json"
"585190","235672","2025-10-06","35.00","NZD","1759697738","282953/2025-10-06/1759697738.json"
"585190","235672","2025-10-07","35.00","NZD","1759697738","282953/2025-10-07/1759697738.json"
"585190","235672","2025-10-08","35.00","NZD","1759697738","282953/2025-10-08/1759697738.json"
"585190","235672","2025-10-09","35.00","NZD","1759697738","282953/2025-10-09/1759697738.json"
"585190","235672","2025-10-10","35.00","NZD","1759697738","282953/2025-10-10/1759697738.json"
"585190","235672","2025-10-11","35.00","NZD","1759697738","282953/2025-10-11/1759697738.json"
"585190","235672","2025-10-12","35.00","NZD","1759697738","282953/2025-10-12/1759697738.json"
"585190","235672","2025-10-13","35.00","NZD","1759697738","282953/2025-10-13/1759697738.json"
"585190","235672","2025-10-14","35.00","NZD","1759697738","282953/2025-10-14/1759697738.json"
"585190","235672","2025-10-15","35.00","NZD","1759697738","282953/2025-10-15/1759697738.json"
"585190","235672","2025-10-16","35.00","NZD","1759697738","282953/2025-10-16/1759697738.json"
"585190","235672","2025-10-17","35.00","NZD","1759697738","282953/2025-10-17/1759697738.json"
"585190","235672","2025-10-18","35.00","NZD","1759697738","282953/2025-10-18/1759697738.json"
"585190","235672","2025-10-19","35.00","NZD","1759697738","282953/2025-10-19/1759697738.json"
"585190","235672","2025-10-20","35.00","NZD","1759697738","282953/2025-10-20/1759697738.json"
"585190","235672","2025-10-21","35.00","NZD","1759697738","282953/2025-10-21/1759697738.json"
"585190","235672","2025-10-22","35.00","NZD","1759697738","282953/2025-10-22/1759697738.json"
"585190","235672","2025-10-23","35.00","NZD","1759697738","282953/2025-10-23/1759697738.json"
"585190","235672","2025-10-24","35.00","NZD","1759697738","282953/2025-10-24/1759697738.json"
"585190","235672","2025-10-25","35.00","NZD","1759697738","282953/2025-10-25/1759697738.json"
"585190","235672","2025-10-26","35.00","NZD","1759697738","282953/2025-10-26/1759697738.json"
"585190","235672","2025-10-27","35.00","NZD","1759697738","282953/2025-10-27/1759697738.json"
"585190","235672","2025-10-28","35.00","NZD","1759697738","282953/2025-10-28/1759697738.json"
"585190","235672","2025-10-29","35.00","NZD","1759697738","282953/2025-10-29/1759697738.json"
"585190","235672","2025-10-30","35.00","NZD","1759697738","282953/2025-10-30/1759697738.json"
"585190","235672","2025-10-31","35.00","NZD","1759697738","282953/2025-10-31/1759697738.json"
"585190","235672","2025-11-01","35.00","NZD","1759697738","282953/2025-11-01/1759697738.json"
"585190","235672","2025-11-02","35.00","NZD","1759697738","282953/2025-11-02/1759697738.json"
"585190","235672","2025-11-03","35.00","NZD","1759697738","282953/2025-11-03/1759697738.json"
"585190","235672","2025-11-04","35.00","NZD","1759697738","282953/2025-11-04/1759697738.json"
"585190","235672","2025-10-06","35.00","NZD","1759700580","282953/2025-10-06/1759700580.json"
"585190","235672","2025-10-07","35.00","NZD","1759700580","282953/2025-10-07/1759700580.json"
"585190","235672","2025-10-08","35.00","NZD","1759700580","282953/2025-10-08/1759700580.json"
"585190","235672","2025-10-09","35.00","NZD","1759700580","282953/2025-10-09/1759700580.json"
"585190","235672","2025-10-10","35.00","NZD","1759700580","282953/2025-10-10/1759700580.json"
"585190","235672","2025-10-11","35.00","NZD","1759700580","282953/2025-10-11/1759700580.json"
"585190","235672","2025-10-12","35.00","NZD","1759700580","282953/2025-10-12/1759700580.json"
"585190","235672","2025-10-13","35.00","NZD","1759700580","282953/2025-10-13/1759700580.json"
"585190","235672","2025-10-14","35.00","NZD","1759700580","282953/2025-10-14/1759700580.json"
"585190","235672","2025-10-15","35.00","NZD","1759700580","282953/2025-10-15/1759700580.json"
"585190","235672","2025-10-16","35.00","NZD","1759700580","282953/2025-10-16/1759700580.json"
"585190","235672","2025-10-17","35.00","NZD","1759700580","282953/2025-10-17/1759700580.json"
"585190","235672","2025-10-18","35.00","NZD","1759700580","282953/2025-10-18/1759700580.json"
"585190","235672","2025-10-19","35.00","NZD","1759700580","282953/2025-10-19/1759700580.json"
"585190","235672","2025-10-20","35.00","NZD","1759700580","282953/2025-10-20/1759700580.json"
"585190","235672","2025-10-21","35.00","NZD","1759700580","282953/2025-10-21/1759700580.json"
"585190","235672","2025-10-22","35.00","NZD","1759700580","282953/2025-10-22/1759700580.json"
"585190","235672","2025-10-23","35.00","NZD","1759700580","282953/2025-10-23/1759700580.json"
"585190","235672","2025-10-24","35.00","NZD","1759700580","282953/2025-10-24/1759700580.json"
"585190","235672","2025-10-25","35.00","NZD","1759700580","282953/2025-10-25/1759700580.json"
"585190","235672","2025-10-26","35.00","NZD","1759700580","282953/2025-10-26/1759700580.json"
"585190","235672","2025-10-27","35.00","NZD","1759700580","282953/2025-10-27/1759700580.json"
"585190","235672","2025-10-28","35.00","NZD","1759700580","282953/2025-10-28/1759700580.json"
"585190","235672","2025-10-29","35.00","NZD","1759700580","282953/2025-10-29/1759700580.json"
"585190","235672","2025-10-30","35.00","NZD","1759700580","282953/2025-10-30/1759700580.json"
"585190","235672","2025-10-31","35.00","NZD","1759700580","282953/2025-10-31/1759700580.json"
"585190","235672","2025-11-01","35.00","NZD","1759700580","282953/2025-11-01/1759700580.json"
"585190","235672","2025-11-02","35.00","NZD","1759700580","282953/2025-11-02/1759700580.json"
"585190","235672","2025-11-03","35.00","NZD","1759700580","282953/2025-11-03/1759700580.json"
"585190","235672","2025-11-04","35.00","NZD","1759700580","282953/2025-11-04/1759700580.json"
"585190","235672","2025-10-12","35.00","NZD","1759703044","282953/2025-10-12/1759703044.json"
"585190","235672","2025-10-08","35.00","NZD","1759703044","282953/2025-10-08/1759703044.json"
"585190","235672","2025-10-11","35.00","NZD","1759703044","282953/2025-10-11/1759703044.json"
"585190","235672","2025-10-13","35.00","NZD","1759703044","282953/2025-10-13/1759703044.json"
"585190","235672","2025-10-06","35.00","NZD","1759703044","282953/2025-10-06/1759703044.json"
"585190","235672","2025-10-14","35.00","NZD","1759703044","282953/2025-10-14/1759703044.json"
"585190","235672","2025-10-16","35.00","NZD","1759703044","282953/2025-10-16/1759703044.json"
"585190","235672","2025-10-17","35.00","NZD","1759703044","282953/2025-10-17/1759703044.json"
"585190","235672","2025-10-15","35.00","NZD","1759703044","282953/2025-10-15/1759703044.json"
"585190","235672","2025-10-07","35.00","NZD","1759703044","282953/2025-10-07/1759703044.json"
"585190","235672","2025-10-09","35.00","NZD","1759703044","282953/2025-10-09/1759703044.json"
"585190","235672","2025-10-18","35.00","NZD","1759703044","282953/2025-10-18/1759703044.json"
