"propertyId","crawledAt","urlPart"
"313874","1759690767","313874/1759690767.json"
"313874","1759697265","313874/1759697265.json"
"313874","1759700152","313874/1759700152.json"
"313874","1759702920","313874/1759702920.json"
"313874","1759720692","313874/1759720692.json"
"313874","1759725958","313874/1759725958.json"
